date,value,category,ref_area,year,month
2023-05-01,74716.3981935484,"Первичный рынок, эконом/комфорт",Саратовская область,2023,5
2023-06-01,72841.5469756554,"Первичный рынок, эконом/комфорт",Саратовская область,2023,6
2023-07-01,80632.608877551,"Первичный рынок, эконом/комфорт",Саратовская область,2023,7
2023-08-01,84581.6008075843,"Первичный рынок, эконом/комфорт",Саратовская область,2023,8
2023-09-01,86636.5355439642,"Первичный рынок, эконом/комфорт",Саратовская область,2023,9
2023-10-01,85556.178579795,"Первичный рынок, эконом/комфорт",Саратовская область,2023,10
2023-11-01,87399.9579982259,"Первичный рынок, эконом/комфорт",Саратовская область,2023,11
2023-12-01,89969.718282392,"Первичный рынок, эконом/комфорт",Саратовская область,2023,12
2024-01-01,91983.334845089,"Первичный рынок, эконом/комфорт",Саратовская область,2024,1
2024-02-01,95025.2065730337,"Первичный рынок, эконом/комфорт",Саратовская область,2024,2
2024-03-01,96157.8343881857,"Первичный рынок, эконом/комфорт",Саратовская область,2024,3
2024-04-01,96354.508961039,"Первичный рынок, эконом/комфорт",Саратовская область,2024,4
2024-05-01,97003.9183222958,"Первичный рынок, эконом/комфорт",Саратовская область,2024,5
2024-06-01,98967.447368548,"Первичный рынок, эконом/комфорт",Саратовская область,2024,6
2024-07-01,99650.699918284,"Первичный рынок, эконом/комфорт",Саратовская область,2024,7
2024-08-01,102108.8114145435,"Первичный рынок, эконом/комфорт",Саратовская область,2024,8
2024-09-01,100353.127010025,"Первичный рынок, эконом/комфорт",Саратовская область,2024,9
